ts,asset,items,status,status_time,power_avg,cycle_time,alarm,product
2022-09-12 05:52:07+00:00,2,0.0,1.0,17.0,0.0,0.0,0,7
2022-09-12 05:52:08+00:00,2,0.0,2.0,1.0,0.0,0.0,0,7
2022-09-12 05:55:00+00:00,1,4.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 05:55:00+00:00,0,5.0,2.0,60.0,4.0,60.0,0,4
2022-09-12 05:55:00+00:00,2,4.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 05:57:01+00:00,2,2.0,3.0,60.0,0.0,60.0,1,7
2022-09-12 05:57:13+00:00,2,0.0,1.0,12.0,0.0,0.0,0,7
2022-09-12 05:57:28+00:00,2,0.0,2.0,15.0,0.0,0.0,0,7
2022-09-12 06:00:00+00:00,2,4.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:00:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:00:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:03:31+00:00,2,3.0,3.0,60.0,1.0,60.0,1,7
2022-09-12 06:04:09+00:00,2,0.0,1.0,38.0,0.0,0.0,0,7
2022-09-12 06:04:38+00:00,2,0.0,2.0,29.0,0.0,0.0,0,7
2022-09-12 06:05:00+00:00,2,2.0,2.0,22.0,0.0,60.0,0,7
2022-09-12 06:05:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:05:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:10:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 06:10:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:10:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:15:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:15:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:15:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 06:20:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:20:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:20:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 06:23:31+00:00,2,3.0,3.0,60.0,1.0,0.0,1,7
2022-09-12 06:23:44+00:00,2,0.0,1.0,13.0,0.0,0.0,0,7
2022-09-12 06:24:09+00:00,2,0.0,2.0,25.0,0.0,0.0,0,7
2022-09-12 06:25:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:25:00+00:00,2,2.0,2.0,51.0,0.0,60.0,0,7
2022-09-12 06:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:27:55+00:00,2,3.0,3.0,60.0,0.0,60.0,1,7
2022-09-12 06:28:07+00:00,2,0.0,1.0,12.0,0.0,0.0,0,7
2022-09-12 06:29:23+00:00,2,0.0,2.0,60.0,0.0,0.0,0,7
2022-09-12 06:30:00+00:00,2,2.0,2.0,37.0,0.0,60.0,0,7
2022-09-12 06:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 06:30:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:35:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:35:00+00:00,2,4.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 06:35:00+00:00,0,5.0,2.0,60.0,4.0,60.0,0,4
2022-09-12 06:37:31+00:00,2,0.0,1.0,60.0,0.0,0.0,0,7
2022-09-12 06:37:52+00:00,2,0.0,2.0,21.0,0.0,0.0,0,7
2022-09-12 06:40:00+00:00,1,4.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 06:40:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 06:40:00+00:00,2,2.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:42:11+00:00,2,2.0,3.0,60.0,0.0,60.0,1,7
2022-09-12 06:42:19+00:00,2,0.0,1.0,8.0,0.0,0.0,0,7
2022-09-12 06:43:02+00:00,2,0.0,2.0,43.0,1.0,0.0,0,7
2022-09-12 06:45:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 06:45:00+00:00,2,2.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:45:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:47:21+00:00,2,2.0,3.0,60.0,0.0,60.0,1,7
2022-09-12 06:47:28+00:00,2,0.0,1.0,7.0,0.0,0.0,0,7
2022-09-12 06:47:53+00:00,2,0.0,2.0,25.0,0.0,0.0,0,7
2022-09-12 06:50:00+00:00,2,3.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 06:50:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 06:50:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:55:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 06:55:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 06:55:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:00:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:00:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 07:00:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:05:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:05:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:05:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 07:10:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,7
2022-09-12 07:10:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:10:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:15:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:15:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:15:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,7
2022-09-12 07:20:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:20:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 07:20:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:25:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 07:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:25:00+00:00,1,4.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:30:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:30:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 07:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:35:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 07:35:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:35:00+00:00,0,5.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 07:40:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:40:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 07:40:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:45:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:45:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:45:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 07:50:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 07:50:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:50:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 07:55:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 07:55:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 07:55:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:00:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:00:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:00:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:05:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:05:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 08:05:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:10:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:10:00+00:00,1,4.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:10:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:15:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 08:15:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:15:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:20:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 08:20:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:20:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:25:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:25:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 08:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:30:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:30:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:35:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 08:35:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:35:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:40:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:40:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:40:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:45:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:45:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:45:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 08:50:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 08:50:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 08:50:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 08:55:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 08:55:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 08:55:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 09:00:00+00:00,1,4.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:00:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:00:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:05:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:05:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 09:05:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 09:10:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:10:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:10:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:15:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:15:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 09:15:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:20:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:20:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 09:20:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:25:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:25:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 09:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:30:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:30:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 09:35:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:35:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 09:35:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:40:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 09:40:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:40:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 09:45:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:45:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 09:50:00+00:00,2,10.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:50:00+00:00,1,4.0,2.0,60.0,2.0,0.0,0,10
2022-09-12 09:50:00+00:00,0,4.0,2.0,60.0,3.0,0.0,0,4
2022-09-12 09:55:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 09:55:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 09:55:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:00:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:00:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:00:00+00:00,2,4.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 10:01:13+00:00,2,0.0,3.0,60.0,1.0,0.0,1,6
2022-09-12 10:01:48+00:00,2,0.0,1.0,35.0,0.0,0.0,0,6
2022-09-12 10:02:07+00:00,2,0.0,2.0,19.0,0.0,0.0,0,6
2022-09-12 10:05:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:05:00+00:00,2,4.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 10:05:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:10:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,9
2022-09-12 10:10:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 10:10:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:15:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 10:15:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:15:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:20:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 10:20:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:20:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:25:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:25:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 10:30:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 10:30:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:30:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:35:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:35:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:35:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 10:40:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:40:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 10:40:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:45:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:45:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:45:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 10:50:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 10:50:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 10:50:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 10:55:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 10:55:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 10:55:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:00:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:00:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:00:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:05:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:05:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 11:05:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:10:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:10:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:10:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:15:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 11:15:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:15:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:20:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:20:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 11:20:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:25:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:25:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:25:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 11:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:30:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:30:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:35:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 11:35:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:35:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:40:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:40:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:40:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:45:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:45:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 11:45:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 11:50:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 11:50:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 11:50:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:52:26+00:00,2,2.0,3.0,60.0,1.0,60.0,1,6
2022-09-12 11:52:54+00:00,2,0.0,1.0,28.0,0.0,0.0,0,6
2022-09-12 11:54:04+00:00,2,0.0,2.0,60.0,0.0,0.0,0,6
2022-09-12 11:54:09+00:00,2,0.0,1.0,5.0,0.0,0.0,0,6
2022-09-12 11:54:12+00:00,2,0.0,2.0,3.0,0.0,0.0,0,6
2022-09-12 11:55:00+00:00,2,2.0,2.0,48.0,0.0,60.0,0,6
2022-09-12 11:55:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 11:55:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 12:00:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:00:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 12:00:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:05:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:05:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:05:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 12:10:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 12:10:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:10:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:15:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:15:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:15:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 12:20:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:20:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:20:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 12:25:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 12:25:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:25:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:30:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 12:30:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:30:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 12:35:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:35:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:35:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 12:40:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:40:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:40:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 12:45:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,8
2022-09-12 12:45:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:45:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:50:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:50:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 12:50:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,8
2022-09-12 12:55:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 12:55:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 12:55:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,8
2022-09-12 13:00:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:00:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:00:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,8
2022-09-12 13:05:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:05:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,8
2022-09-12 13:05:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 13:10:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:10:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:10:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,8
2022-09-12 13:15:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:15:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,8
2022-09-12 13:15:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:20:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 13:20:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:20:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:25:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:25:00+00:00,2,6.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 13:25:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:30:00+00:00,2,5.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 13:30:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:30:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:35:00+00:00,1,4.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:35:00+00:00,0,4.0,2.0,60.0,2.0,60.0,0,4
2022-09-12 13:35:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 13:40:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:40:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:40:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 13:45:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:45:00+00:00,2,5.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 13:45:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:50:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:50:00+00:00,1,5.0,2.0,60.0,1.0,60.0,0,10
2022-09-12 13:50:00+00:00,2,6.0,2.0,60.0,0.0,60.0,0,6
2022-09-12 13:55:00+00:00,0,5.0,2.0,60.0,3.0,60.0,0,4
2022-09-12 13:55:00+00:00,1,5.0,2.0,60.0,2.0,60.0,0,10
2022-09-12 13:55:00+00:00,2,3.0,2.0,60.0,1.0,60.0,0,6
2022-09-12 13:55:26+00:00,2,0.0,3.0,26.0,0.0,0.0,1,6
2022-09-12 13:55:51+00:00,2,0.0,1.0,25.0,0.0,0.0,0,6
2022-09-12 13:56:08+00:00,2,0.0,2.0,17.0,0.0,0.0,0,6
2022-09-12 14:00:00+00:00,0,4.0,2.0,60.0,3.0,60.0,0,4
